cat,word/character,pronunciation,definition,code,alt
1822,滋,zī,滋味 zīwèi flavor,s,
1822,滋,zī,滋味 zīwèi flavor,t,
1822,滋长,zī, zīzhǎng grow,s,
1822,滋长,zī,滋长 zīzhǎng grow,t,
1823,嘿,hēi,hey,s,
1823,嘿,hēi,hey,t,
1824,旨,zhǐ,意旨 yìzhǐ intention,s,
1824,旨,zhǐ,意旨 yìzhǐ intention,t,
1825,闯,chuǎng,"rush, charge",s,
1825,闖,chuǎng,"rush, charge",t,
1826,贺,hè,祝贺 zhùhè congratulate,s,
1826,賀,hè,祝贺 zhùhè congratulate,t,
1826,庆贺,hè, qìnghè celebrate,s,
1826,庆贺,hè,庆贺 qìnghè celebrate,t,
1827,翠,cuì,emerald green,s,
1827,翠,cuì,emerald green,t,
1827,翠鸟,cuì, cuìniǎo kingfisher,s,
1827,翠鸟,cuì,翠鸟 cuìniǎo kingfisher,t,
1828,缝,féng,sew,s,
1828,縫,féng,sew,t,
1828,缝,fèng,"seam, crack",s,
1828,縫,fèng,"seam, crack",t,
1829,饱,bǎo,full (after meal),s,
1829,飽,bǎo,full (after meal),t,
1830,劫,jié,"rob, disaster",s,
1830,劫,jié,"rob, disaster",t,
1831,抚,fǔ,"pat, soothe, foster",s,
1831,撫,fǔ,"pat, soothe, foster",t,
1831,抚摸,fǔ, fǔmō stroke,s,
1831,抚摸,fǔ,抚摸 fǔmō stroke,t,
1832,挖,wā,"dig, excavate",s,
1832,挖,wā,"dig, excavate",t,
1833,册,cè,book,s,
1833,冊,cè,book,t,
1833,手册,cè, shǒucè handbook,s,
1833,手册,cè,手册 shǒucè handbook,t,
1833,地图册 dìtúcè atlas{Compare with 丽 lì beautiful and 朋,cè, péng friend},s,
1833,地图册 dìtúcè atlas{Compare with 丽 lì beautiful and 朋,cè,地图册 dìtúcè atlas{Compare with 丽 lì beautiful and 朋 péng friend},t,
1834,叛,pàn,叛徒 pàntú traitor,s,
1834,叛,pàn,叛徒 pàntú traitor,t,
1835,肖,xiào,肖像 xiàoxiàng portrait,s,
1835,肖,xiào,肖像 xiàoxiàng portrait,t,
1835,肖,Xiāo,<family name>,s,
1835,肖,Xiāo,<family name>,t,
1836,熙,xī,"splendid, (=缉熙 jīxī) bright, brilliand",s,
1836,熙,xī,"splendid, (=缉熙 jīxī) bright, brilliand",t,
1836,康熙字典,xī, Kāngxī Zìdiǎn Kangxi dictionary (1716 A.D.),s,
1836,康熙字典,xī,康熙字典 Kāngxī Zìdiǎn Kangxi dictionary (1716 A.D.),t,
1837,炼,liàn,"smelt, refine, temper metal",s,
1837,煉,liàn,"smelt, refine, temper metal",t,
1837,锻炼,liàn, duànliàn exercise,s,
1837,锻炼,liàn,锻炼 duànliàn exercise,t,
1838,宪,xiàn,宪法 xiànfǎ constitution,s,
1838,憲,xiàn,宪法 xiànfǎ constitution,t,
1838,宪兵,xiàn, xiànbīng military police,s,
1838,宪兵,xiàn,宪兵 xiànbīng military police,t,
1839,庙,miào,temple,s,
1839,廟,miào,temple,t,
1840,碧,bì,"green jade, bluish green",s,
1840,碧,bì,"green jade, bluish green",t,
1840,碧绿,bì, dark green,s,
1840,碧绿,bì,碧绿 dark green,t,
1840,碧蓝,bì, dark blue,s,
1840,碧蓝,bì,碧蓝 dark blue,t,
1840,雪碧,bì," Xuěbì ""7up"", ""Sprite""",s,
1840,雪碧,bì,"雪碧 Xuěbì ""7up"", ""Sprite""",t,
1841,盒,hé,(=盒子 hézi) box,s,
1841,盒,hé,(=盒子 hézi) box,t,
1842,谊,yì,友谊 yǒuyì friendship,s,
1842,誼,yì,友谊 yǒuyì friendship,t,
1843,储,chǔ,储量 chǔliàng reserves,s,
1843,儲,chǔ,储量 chǔliàng reserves,t,
1843,存储,chǔ, cúnchǔ memory,s,
1843,存储,chǔ,存储 cúnchǔ memory,t,
1844,冯,píng,swift-running horse,s,
1844,馮,píng,swift-running horse,t,
1844,冯,Féng,<family name>,s,
1844,馮,Féng,<family name>,t,
1845,唤,huàn,(=叫唤 jiàohuan) call out,s,
1845,喚,huàn,(=叫唤 jiàohuan) call out,t,
1846,贪,tān,corrupt,s,
1846,貪,tān,corrupt,t,
1846,贪心,tān, tānxīn greedy,s,
1846,贪心,tān,贪心 tānxīn greedy,t,
1847,卧,wò,lie down,s,
1847,臥,wò,lie down,t,
1847,卧室,wò, wòshì bedroom,s,
1847,卧室,wò,卧室 wòshì bedroom,t,
1848,翼,yì,wing,s,
1848,翼,yì,wing,t,
1849,扰,rǎo,"harass, bother, trouble",s,
1849,擾,rǎo,"harass, bother, trouble",t,
1849,扰乱,rǎo, rǎoluàn disturb,s,
1849,扰乱,rǎo,扰乱 rǎoluàn disturb,t,
1850,胁,xié,"upper part of side of person's body, coerce",s,
1850,脅,xié,"upper part of side of person's body, coerce",t,
1851,跪,guì,kneel,s,
1851,跪,guì,kneel,t,
1852,碑,bēi,"upright stone tablet (monument, etc)",s,
1852,碑,bēi,"upright stone tablet (monument, etc)",t,
1852,墓碑,bēi, mùbēi tombstone,s,
1852,墓碑,bēi,墓碑 mùbēi tombstone,t,
1853,呵,hē,"breathe out (mouth open), scold",s,
1853,呵,hē,"breathe out (mouth open), scold",t,
1853,呵欠,hē, hēqiàn yawn,s,
1853,呵欠,hē,呵欠 hēqiàn yawn,t,
1854,甜,tián,sweet,s,
1854,甜,tián,sweet,t,
1854,甜菜,tián, tiáncài beet,s,
1854,甜菜,tián,甜菜 tiáncài beet,t,
1855,灑,sǎ,sprinkle,t,
1855,洒,sǎ,(F 灑) sprinkle,s,
1855,洒,sǎ,(F 灑) sprinkle,t,
1855,洒如,xiǎn," xiǎnrú respectful, deferential",s,
1855,洒如,xiǎn,"洒如 xiǎnrú respectful, deferential",t,
1855,灑,xiǎn,洒然 xiǎnrán alarmed,t,
1855,灑) 洒然,xiǎn," xiǎnrán alarmed, surprised, shocked, frightened, cold",s,
1855,灑) 洒然,xiǎn,"(F 灑) 洒然 xiǎnrán alarmed, surprised, shocked, frightened, cold",t,
1856,谱,pǔ,"table, chart, manual, music score, (=谱写 pǔxiě) compose (music etc.)",s,
1856,譜,pǔ,"table, chart, manual, music score, (=谱写 pǔxiě) compose (music etc.)",t,
1857,莎,shā,(used in names),s,
1857,莎,shā,(used in names),t,
1857,摩莎,suō," mósuō stroke, caress",s,
1857,摩莎,suō,"摩莎 mósuō stroke, caress",t,
1858,娜,nuó,婀娜 ēnuó graceful (woman),s,
1858,娜,nuó,婀娜 ēnuó graceful (woman),t,
1859,阁,gé,"pavilion, cabinet",s,
1859,閣,gé,"pavilion, cabinet",t,
1860,庸,yōng,"usual, ordinary",s,
1860,庸,yōng,"usual, ordinary",t,
1860,中庸,yōng, Zhōngōng Doctrine of the Golden Mean,s,
1860,中庸,yōng,中庸 Zhōngōng Doctrine of the Golden Mean,t,
1861,鹏,péng,roc (a giant mythical bird),s,
1861,鵬,péng,roc (a giant mythical bird),t,
1862,覆,fù,(=覆盖 fùgài) cover,s,
1862,覆,fù,(=覆盖 fùgài) cover,t,
1862,顛覆,fù, diānfù subvert,s,
1862,顛覆,fù,顛覆 diānfù subvert,t,
1862,复) 反覆,fù," fǎnfù repeatedly, again and again",s,
1862,复) 反覆,fù,"(S 复) 反覆 fǎnfù repeatedly, again and again",t,
1863,玲,líng,玲珑 línglóng clever and nimble,s,
1863,玲,líng,玲珑 línglóng clever and nimble,t,
1864,侯,hóu,"marquis, <family name>",s,
1864,侯,hóu,"marquis, <family name>",t,
1865,抹,mā,"slip something off, 〈colloquial〉 wipe",s,
1865,抹,mā,"slip something off, 〈colloquial〉 wipe",t,
1865,抹,mǒ,"apply, smear, brush/wipe off, exclude, play (cards/etc.)",s,
1865,抹,mǒ,"apply, smear, brush/wipe off, exclude, play (cards/etc.)",t,
1865,抹布,mǒ," mǒbù cloth, rag",s,
1865,抹布,mǒ,"抹布 mǒbù cloth, rag",t,
1865,抹杀,mǒ, mǒshā obliterate,s,
1865,抹杀,mǒ,抹杀 mǒshā obliterate,t,
1865,抹,mò,"daub, plaster, skirt, bypass",s,
1865,抹,mò,"daub, plaster, skirt, bypass",t,
1866,卢,Lú,<family name>,s,
1866,盧,Lú,<family name>,t,
1866,觚卢,Lú, gūlú calabash,s,
1866,觚卢,Lú,觚卢 gūlú calabash,t,
1867,碍,ài,障碍 zhàng'ài get in the way,s,
1867,礙,ài,障碍 zhàng'ài get in the way,t,
1867,妨碍,ài, fáng'ài hinder,s,
1867,妨碍,ài,妨碍 fáng'ài hinder,t,
1868,综,zōng,综合 zōnghé synthesize,s,
1868,綜,zōng,综合 zōnghé synthesize,t,
1868,综,zèng,heddle,s,
1868,綜,zèng,heddle,t,
1869,丘,qiū,"mound, grave",s,
1869,丘,qiū,"mound, grave",t,
1869,丘陵,qiū, qiūlíng hills,s,
1869,丘陵,qiū,丘陵 qiūlíng hills,t,
1869,沙丘,qiū, shāqiū dune,s,
1869,沙丘,qiū,沙丘 shāqiū dune,t,
1870,晕,yūn,"faint, swoon",s,
1870,暈,yūn,"faint, swoon",t,
1870,头晕,yūn, tóuyūn dizzy,s,
1870,头晕,yūn,头晕 tóuyūn dizzy,t,
1870,晕,yùn,"dizzy, faint, halo",s,
1870,暈,yùn,"dizzy, faint, halo",t,
1870,红晕,yùn, hóngyùn blush,s,
1870,红晕,yùn,红晕 hóngyùn blush,t,
1871,拦,lán,block the way,s,
1871,攔,lán,block the way,t,
1872,燃,rán,(燃烧 ránshāo) burn,s,
1872,燃,rán,(燃烧 ránshāo) burn,t,
1872,燃料,rán, ránliào fuel,s,
1872,燃料,rán,燃料 ránliào fuel,t,
1873,昌,chāng,prosperous,s,
1873,昌,chāng,prosperous,t,
1874,吞,tūn,"swallow, gulp down, annex",s,
1874,吞,tūn,"swallow, gulp down, annex",t,
1874,吞没,tūn, tūnmò embezzle,s,
1874,吞没,tūn,吞没 tūnmò embezzle,t,
1875,嫌,xián,"suspicion, dislike",s,
1875,嫌,xián,"suspicion, dislike",t,
1876,狄,Dí,<family name>,s,
1876,狄,Dí,<family name>,t,
1877,押,yā,"pawn, detain",s,
1877,押,yā,"pawn, detain",t,
1877,押送,yā, yāsòng send under escort,s,
1877,押送,yā,押送 yāsòng send under escort,t,
1877,押韵,yā, yāyùn rhyme,s,
1877,押韵,yā,押韵 yāyùn rhyme,t,
1878,舌,shé,(=舌头 shétou) tongue{Compare with 古 gǔ ancient},s,
1878,舌,shé,(=舌头 shétou) tongue{Compare with 古 gǔ ancient},t,
1879,琳,lín,<archaic> beautiful jade,s,
1879,琳,lín,<archaic> beautiful jade,t,
1880,雾,wù,fog,s,
1880,霧,wù,fog,t,
1880,烟雾,wù," yānwù smoke, mist",s,
1880,烟雾,wù,"烟雾 yānwù smoke, mist",t,
1881,曼,màn,"prolonged, graceful",s,
1881,曼,màn,"prolonged, graceful",t,
1882,耻,chǐ,"(=耻辱 chǐrǔ) shame, humiliation",s,
1882,恥,chǐ,"(=耻辱 chǐrǔ) shame, humiliation",t,
1882,可耻,chǐ, kěchǐ shameful,s,
1882,可耻,chǐ,可耻 kěchǐ shameful,t,
1882,无耻,chǐ, wǔchǐ shameless,s,
1882,无耻,chǐ,无耻 wǔchǐ shameless,t,
1883,櫃,guì,(=柜子 guìzi,t,
1883,柜,guì,(F 櫃) (=柜子 guìzi) cabinet,s,
1883,柜,guì,(F 櫃) (=柜子 guìzi) cabinet,t,
1883,柜台,guì, guìtái counter,s,
1883,柜台,guì,柜台 guìtái counter,t,
1883,掌柜,guì, zhǎngguì shopkeeper,s,
1883,掌柜,guì,掌柜 zhǎngguì shopkeeper,t,
1883,柜柳,jǔ," jǔliǔ tree of the willow family,large tree good for making furniture/etc.",s,
1883,柜柳,jǔ,"柜柳 jǔliǔ tree of the willow family,large tree good for making furniture/etc.",t,
1884,摊,tān,"spread out, unfold, take a share in, vendor's stall",s,
1884,攤,tān,"spread out, unfold, take a share in, vendor's stall",t,
1885,削,xuē,剥削 bōxuē to exploit,s,
1885,削,xuē,剥削 bōxuē to exploit,t,
1885,切削,xiāo, qiēxiāo cut,s,
1885,切削,xiāo,切削 qiēxiāo cut,t,
1886,戚,qī,亲戚 qīnqī relative,s,
1886,戚,qī,亲戚 qīnqī relative,t,
1886,休戚,qī, xiū-qī joy and sorrow,s,
1886,休戚,qī,休戚 xiū-qī joy and sorrow,t,
1887,杆,gān,pole,s,
1887,杆,gān,pole,t,
1887,桿,gǎn,shaft,t,
1887,杆,gǎn,(F 桿) shaft,s,
1887,杆,gǎn,(F 桿) shaft,t,
1888,岩,yán,"rock, cliff",s,
1888,岩,yán,"rock, cliff",t,
1888,岩石,yán, yánshí rock,s,
1888,岩石,yán,岩石 yánshí rock,t,
1888,砂岩,yán, shāyán sandstone,s,
1888,砂岩,yán,砂岩 shāyán sandstone,t,
1888,熔岩,yán, róngyán melted rock = lava,s,
1888,熔岩,yán,熔岩 róngyán melted rock = lava,t,
1889,喂,wèi,"hey, hello, (=喂养 wèiyǎng) feed, raise",s,
1889,喂,wèi,"hey, hello, (=喂养 wèiyǎng) feed, raise",t,
1890,扔,rēng,"throw, toss",s,
1890,扔,rēng,"throw, toss",t,
1890,扔球 rēngqiú throw a ball (compare with 接球,rēng, jiēqiu catch a ball),s,
1890,扔球 rēngqiú throw a ball (compare with 接球,rēng,扔球 rēngqiú throw a ball (compare with 接球 jiēqiu catch a ball),t,
1891,逝,shì,"逝世 shìshì pass away, die",s,
1891,逝,shì,"逝世 shìshì pass away, die",t,
1891,消逝,shì," xiāoshì fade away, elapse",s,
1891,消逝,shì,"消逝 xiāoshì fade away, elapse",t,
1892,诞,dàn,诞生 dànshēng be born,s,
1892,誕,dàn,诞生 dànshēng be born,t,
1892,圣诞节,dàn, Shèngdànjié Christmas,s,
1892,圣诞节,dàn,圣诞节 Shèngdànjié Christmas,t,
1893,悬,xuán,"hang, unresolved, worry",s,
1893,懸,xuán,"hang, unresolved, worry",t,
1893,悬崖,xuán, xuányá cliff,s,
1893,悬崖,xuán,悬崖 xuányá cliff,t,
1894,爽,shuǎng,"爽朗 shuǎnglǎng bright, clear, frank",s,
1894,爽,shuǎng,"爽朗 shuǎnglǎng bright, clear, frank",t,
1894,凉爽,shuǎng, liángshuǎng pleasantly cool,s,
1894,凉爽,shuǎng,凉爽 liángshuǎng pleasantly cool,t,
1895,崔,cuī,<family name>,s,
1895,崔,cuī,<family name>,t,
1895,崔嵬,cuī," cuīwéi rocky mound, otwering",s,
1895,崔嵬,cuī,"崔嵬 cuīwéi rocky mound, otwering",t,
1895,崔巍,cuī," cuīwēi lofty, towering",s,
1895,崔巍,cuī,"崔巍 cuīwēi lofty, towering",t,
1896,廷,tíng,royal court,s,
1896,廷,tíng,royal court,t,
1897,凑,còu,"gather together, happen by chance",s,
1897,湊,còu,"gather together, happen by chance",t,
1898,痴,chī,idiotic,s,
1898,痴,chī,idiotic,t,
1898,痴心,chī, infatuation,s,
1898,痴心,chī,痴心 infatuation,t,
1899,盆,pén,"basin, tub, pot",s,
1899,盆,pén,"basin, tub, pot",t,
1899,盆地,pén, péndì basin (of land),s,
1899,盆地,pén,盆地 péndì basin (of land),t,
1900,御,yù,imperial,s,
1900,御,yù,imperial,t,
1900,禦,yù,防御 fángyù defense,t,
1900,禦) 防御,yù, fángyù defense,s,
1900,禦) 防御,yù,(F 禦) 防御 fángyù defense,t,
1900,抵御,yù, dǐyù resist,s,
1900,抵御,yù,抵御 dǐyù resist,t,
1901,酷,kù,"(=残酷 cánkù) cruel, <slang> cool",s,
1901,酷,kù,"(=残酷 cánkù) cruel, <slang> cool",t,
1902,艾,ài,Chinese mugwort,s,
1902,艾,ài,Chinese mugwort,t,
1902,艾绒,ài, àiróng moxa,s,
1902,艾绒,ài,艾绒 àiróng moxa,t,
1902,怨艾,yì, yuànyì resentment,s,
1902,怨艾,yì,怨艾 yuànyì resentment,t,
1903,唉,ài,<interjection indicating sentiment/sympathy/disappointment> oh!,s,
1903,唉,ài,<interjection indicating sentiment/sympathy/disappointment> oh!,t,
1903,唉,āi,yes?,s,
1903,唉,āi,yes?,t,
1904,姥,lǎo,姥姥 lǎolao <colloquial> maternal grandmother,s,
1904,姥,lǎo,姥姥 lǎolao <colloquial> maternal grandmother,t,
1904,姥,mǔ,<archaic> old lady,s,
1904,姥,mǔ,<archaic> old lady,t,
1905,笼,lóng,"(=笼子 lóngzi) cage, coop",s,
1905,籠,lóng,"(=笼子 lóngzi) cage, coop",t,
1905,笼罩,lǒng," lǒngzhào shroud, envelop",s,
1905,笼罩,lǒng,"笼罩 lǒngzhào shroud, envelop",t,
1906,颠,diān,"jolt, fall, summit",s,
1906,顛,diān,"jolt, fall, summit",t,
1906,颠倒,diān, diāndǎo turn upside down,s,
1906,颠倒,diān,颠倒 diāndǎo turn upside down,t,
1907,姻,yīn,marriage,s,
1907,姻,yīn,marriage,t,
1907,婚姻,yīn," hūnyīn marriage, realated by marriage",s,
1907,婚姻,yīn,"婚姻 hūnyīn marriage, realated by marriage",t,
1908,携,xié,"(携带 xiédài) carry, take along",s,
1908,攜,xié,"(携带 xiédài) carry, take along",t,
1908,携手,xié, xiéshǒu hand in hand,s,
1908,携手,xié,携手 xiéshǒu hand in hand,t,
1909,愧,kuì,(惭愧 cánkuì) ashamed,s,
1909,愧,kuì,(惭愧 cánkuì) ashamed,t,
1910,芬,fēn,fragrance,s,
1910,芬,fēn,fragrance,t,
1910,芬芳,fēn, fēnfāng fragrant,s,
1910,芬芳,fēn,芬芳 fēnfāng fragrant,t,
1910,芬兰,fēn, Fēnlán Finland,s,
1910,芬兰,fēn,芬兰 Fēnlán Finland,t,
1911,穆,mù,"静穆 jīngmù solemn and quiet, <family name>",s,
1911,穆,mù,"静穆 jīngmù solemn and quiet, <family name>",t,
1911,穆罕默德,mù, Mǔhǎnmòdé Mohammed,s,
1911,穆罕默德,mù,穆罕默德 Mǔhǎnmòdé Mohammed,t,
1912,扇,shàn,"a fan, slap, <classifier for doors etc.>",s,
1912,扇,shàn,"a fan, slap, <classifier for doors etc.>",t,
1912,一扇门,shàn, yí shàn mén,s,
1912,一扇门,shàn,一扇门 yí shàn mén,t,
1912,扇,shān,"to fan, slap, incite",s,
1912,扇,shān,"to fan, slap, incite",t,
1913,郁,yù,<family name>,s,
1913,郁,yù,<family name>,t,
1913,郁,yù,fragrant,s,
1913,郁,yù,fragrant,t,
1913,郁,yù,elegant,s,
1913,郁,yù,elegant,t,
1913,鬱,yù,luxuriant,t,
1913,郁,yù,(F 鬱) luxuriant,s,
1913,郁,yù,(F 鬱) luxuriant,t,
1913,忧郁,yù, yōuyù melancholy,s,
1913,忧郁,yù,忧郁 yōuyù melancholy,t,
1914,掷,zhì,"throw, cast",s,
1914,擲,zhì,"throw, cast",t,
1915,怔,zhēng,"terrified, panic-stricken",s,
1915,怔,zhēng,"terrified, panic-stricken",t,
1915,發怔,zhèng, fāzhèng stare blankly,s,
1915,發怔,zhèng,發怔 fāzhèng stare blankly,t,
1916,芯,xīn,rush pith,s,
1916,芯,xīn,rush pith,t,
1916,岩芯,xìn, yánxìn core,s,
1916,岩芯,xìn,岩芯 yánxìn core,t,
1917,鼠,shǔ,"(=老鼠 lǎoshǔ) mouse, rat",s,
1917,鼠,shǔ,"(=老鼠 lǎoshǔ) mouse, rat",t,
1917,鼠年,shǔ, shūnián year of Rat = 1st year,s,
1917,鼠年,shǔ,鼠年 shūnián year of Rat = 1st year,t,
1918,纠,jiū,纠正 jiūzhèng rectify,s,
1918,糾,jiū,纠正 jiūzhèng rectify,t,
1918,纠缠,jiū, jiūchán get entangled,s,
1918,纠缠,jiū,纠缠 jiūchán get entangled,t,
1919,疆,jiāng,边疆 biānjiāng border region,s,
1919,疆,jiāng,边疆 biānjiāng border region,t,
1919,新疆,jiāng, Xīnjiāng,s,
1919,新疆,jiāng,新疆 Xīnjiāng,t,
1920,曰,yuē,say{Compare with 日 rì sun},s,
1920,曰,yuē,say{Compare with 日 rì sun},t,
1921,傅,fù,师傅 shīfu master (term of respect),s,
1921,傅,fù,师傅 shīfu master (term of respect),t,
1922,袍,páo,"(=袍子 páozi) robe, gown",s,
1922,袍,páo,"(=袍子 páozi) robe, gown",t,
1923,唇,chún,(=嘴唇 zuǐchún) lip,s,
1923,唇,chún,(=嘴唇 zuǐchún) lip,t,
1923,唇膏,chún, chúngāo lipstick,s,
1923,唇膏,chún,唇膏 chúngāo lipstick,t,
1924,稣,sū,"revive, come to",s,
1924,穌,sū,"revive, come to",t,
1924,耶稣,sū, Yēsū Jesus,s,
1924,耶稣,sū,耶稣 Yēsū Jesus,t,
1925,捧,pěng,"hold, carry in both hands",s,
1925,捧,pěng,"hold, carry in both hands",t,
1925,捧着一个西瓜,pěng, pěngzhe yí gè xīguā carrying a watermelon,s,
1925,捧着一个西瓜,pěng,捧着一个西瓜 pěngzhe yí gè xīguā carrying a watermelon,t,
1926,勾,gōu,"cross out, evoke, gang up with",s,
1926,勾,gōu,"cross out, evoke, gang up with",t,
1926,勾当,gòu, gòudang shady deal/business,s,
1926,勾当,gòu,勾当 gòudang shady deal/business,t,
1927,牧,mù,"herd, tend",s,
1927,牧,mù,"herd, tend",t,
1927,牧场,mù," mùchǎng grazing land, pasture",s,
1927,牧场,mù,"牧场 mùchǎng grazing land, pasture",t,
1927,牧民,mù," mùmín herdsman, govern the people",s,
1927,牧民,mù,"牧民 mùmín herdsman, govern the people",t,
1928,儒,rú,"Confucianism, scholar",s,
1928,儒,rú,"Confucianism, scholar",t,
1928,儒家,rú, Rújiā Confucianists,s,
1928,儒家,rú,儒家 Rújiā Confucianists,t,
1928,儒林,rú, Rúlín (Confucian) scholars,s,
1928,儒林,rú,儒林 Rúlín (Confucian) scholars,t,
1929,慨,kǎi,"慷慨 kāngkǎi generous, vehement",s,
1929,慨,kǎi,"慷慨 kāngkǎi generous, vehement",t,
1930,筋,jīn,"tendon, muscle, fiber",s,
1930,筋,jīn,"tendon, muscle, fiber",t,
1930,脑筋,jīn," nǎojīn brains, mind, head",s,
1930,脑筋,jīn,"脑筋 nǎojīn brains, mind, head",t,
1930,橡皮筋,jīn, xiàngpíjīn rubber band,s,
1930,橡皮筋,jīn,橡皮筋 xiàngpíjīn rubber band,t,
1931,柱,zhù,"pillar, post, cylinder",s,
1931,柱,zhù,"pillar, post, cylinder",t,
1932,卑,bēi,"low, inferior, modest, humble",s,
1932,卑,bēi,"low, inferior, modest, humble",t,
1932,卑鄙,bēi," bēibǐ base, despicable, vulgar",s,
1932,卑鄙,bēi,"卑鄙 bēibǐ base, despicable, vulgar",t,
1932,卑劣,bēi, bēiliè despicable,s,
1932,卑劣,bēi,卑劣 bēiliè despicable,t,
1933,咽,yàn,to swallow,s,
1933,咽,yàn,to swallow,t,
1933,咽,yān,pharynx,s,
1933,咽,yān,pharynx,t,
1933,呜咽,yè," wūyè sob, whimper",s,
1933,呜咽,yè,"呜咽 wūyè sob, whimper",t,
1934,吨,dūn,"<loan> ton, 〈slang〉 one thousand yuan (RMB)",s,
1934,噸,dūn,"<loan> ton, 〈slang〉 one thousand yuan (RMB)",t,
1935,虫,chóng,"worm, insect",s,
1935,蟲,chóng,"worm, insect",t,
1935,爬虫,chóng, páchóng reptile,s,
1935,爬虫,chóng,爬虫 páchóng reptile,t,
1935,书虫,chóng, shūchóng bookworm,s,
1935,书虫,chóng,书虫 shūchóng bookworm,t,
1936,绳,shéng,"(=绳子 shéngzi, =绳索 shéngsuǒ) rope, cord",s,
1936,繩,shéng,"(=绳子 shéngzi, =绳索 shéngsuǒ) rope, cord",t,
1937,厨,chú,厨房 chúfáng kitchen,s,
1937,廚,chú,厨房 chúfáng kitchen,t,
1938,冤,yuān,injustice,s,
1938,冤,yuān,injustice,t,
1938,冤枉,yuān," yuānwang do wrong, treat unjustly",s,
1938,冤枉,yuān,"冤枉 yuānwang do wrong, treat unjustly",t,
1939,涨,zhǎng,"rise, go up",s,
1939,漲,zhǎng,"rise, go up",t,
1939,涨,zhàng,swell,s,
1939,漲,zhàng,swell,t,
1940,皱,zhòu,to wrinkle,s,
1940,皺,zhòu,to wrinkle,t,
1940,皱纹,zhòu, zhòuwén wrinkles,s,
1940,皱纹,zhòu,皱纹 zhòuwén wrinkles,t,
1941,疲,pí,"疲劳 píláo exhausted, fatigued",s,
1941,疲,pí,"疲劳 píláo exhausted, fatigued",t,
1941,疲倦,pí, píjuàn tired,s,
1941,疲倦,pí,疲倦 píjuàn tired,t,
1942,赌,dǔ,"gamble, bet",s,
1942,賭,dǔ,"gamble, bet",t,
1943,饶,ráo,"rich, plentiful, have mercy, give extra",s,
1943,饒,ráo,"rich, plentiful, have mercy, give extra",t,
1944,矿,kuàng,(=矿石 kuàngshí) ore,s,
1944,礦,kuàng,(=矿石 kuàngshí) ore,t,
1944,矿山,kuàng, kuàngshān) mine,s,
1944,矿山,kuàng,(矿山 kuàngshān) mine,t,
1944,矿物,kuàng, kuàngwù mineral,s,
1944,矿物,kuàng,矿物 kuàngwù mineral,t,
1945,畅,chàng,"smooth, free",s,
1945,暢,chàng,"smooth, free",t,
1945,舒畅,chàng," shūchàng happy, worry-free",s,
1945,舒畅,chàng,"舒畅 shūchàng happy, worry-free",t,
1945,畅快,chàng," chàngkuài cheerfull, carefree",s,
1945,畅快,chàng,"畅快 chàngkuài cheerfull, carefree",t,
1945,畅通,chàng," chàngtōng unimpeded,unblocked",s,
1945,畅通,chàng,"畅通 chàngtōng unimpeded,unblocked",t,
1946,煤,méi,coal,s,
1946,煤,méi,coal,t,
1946,煤油,méi, méiyóu kerosene,s,
1946,煤油,méi,煤油 méiyóu kerosene,t,
1947,腕,wàn,(=手腕 shǒuwàn) wrist,s,
1947,腕,wàn,(=手腕 shǒuwàn) wrist,t,
1947,腿腕子,wàn, tuǐwànzi ankle,s,
1947,腿腕子,wàn,腿腕子 tuǐwànzi ankle,t,
1948,喷,pēn,"spurt, spray",s,
1948,噴,pēn,"spurt, spray",t,
1948,打喷嚏,pēn, dǎ pēntì sneeze,s,
1948,打喷嚏,pēn,打喷嚏 dǎ pēntì sneeze,t,
1948,喷,pèn,"crop, in season, high season",s,
1948,噴,pèn,"crop, in season, high season",t,
1949,遣,qiǎn,"派遣 pàiqiǎn send, dispatch",s,
1949,遣,qiǎn,"派遣 pàiqiǎn send, dispatch",t,
1949,先遣,qiǎn, xiānqiǎn sent in advance,s,
1949,先遣,qiǎn,先遣 xiānqiǎn sent in advance,t,
1950,浩,hào,"浩荡 hàodàng vast, mighty",s,
1950,浩,hào,"浩荡 hàodàng vast, mighty",t,
1950,浩大,hào, hàodà huge,s,
1950,浩大,hào,浩大 hàodà huge,t,
1951,翁,wēng,"old man, <family name>",s,
1951,翁,wēng,"old man, <family name>",t,
1952,咨,zī,"咨询 zīxún consult, seek advice from",s,
1952,咨,zī,"咨询 zīxún consult, seek advice from",t,
1953,镖,biāo,dartlike weapon,s,
1953,鏢,biāo,dartlike weapon,t,
1953,保镖,biāo, bǎobiāo bodyguard,s,
1953,保镖,biāo,保镖 bǎobiāo bodyguard,t,
1954,屏,píng,屏幕 píngmù screen,s,
1954,屏,píng,屏幕 píngmù screen,t,
1954,屏息,bǐng, bǐngxī hold breath,s,
1954,屏息,bǐng,屏息 bǐngxī hold breath,t,
1954,屏营,bīng, bīngyíng with fear and trepidation,s,
1954,屏营,bīng,屏营 bīngyíng with fear and trepidation,t,
1955,仲,zhòng,"second, middle (of 3 months or brothers)",s,
1955,仲,zhòng,"second, middle (of 3 months or brothers)",t,
1955,仲春,zhòng," zhòngchūn 2nd month of spring, middle of spring",s,
1955,仲春,zhòng,"仲春 zhòngchūn 2nd month of spring, middle of spring",t,
1955,仲兄,zhòng, zhòngxiōng 2ndeldest brother,s,
